SITE_ID,VISIT_NO,chla_log,DOY_COL,E_pr_gt90,E_pr_gt90_jja,E_pr_gt90_mam,E_pr_gt95,E_pr_gt95_jja,E_pr_gt95_mam,E_pr_gt99,E_pr_gt99_jja,E_pr_gt99_mam,MONTH_COL,TN_tn_log,TN_tn_ugl,TP_tp_log,TP_tp_ugl,airtemp_ann,airtemp_jja,airtemp_mam,area_ha,area_ha_log,cur_NANI,cur_NANI_FERT,cur_NANI_FERT_log,cur_NANI_arcsinh,cur_NAPI,cur_NAPI_FERT,cur_NAPI_FERT_log,cur_NAPI_arcsinh,depth_m,depth_m_log,flux_NFERTxE_pr_gt90,flux_NFERTxE_pr_gt95,flux_NFERTxE_pr_gt99,flux_NFERTxprec_tot_ann_mm,flux_NFERTxprec_tot_ann_mm_log,flux_PFERTxE_pr_gt90,flux_PFERTxE_pr_gt95,flux_PFERTxE_pr_gt99,flux_PFERTxprec_tot_ann_mm,flux_PFERTxprec_tot_ann_mm_log,flux_Q_TN,flux_lnQ_TN,lat_dd,lon_dd,pdsi_ann,pdsi_jja,pdsi_mam,prec_tot_ann_mm,prec_tot_ann_mm_log,prec_tot_jja_mm,prec_tot_jja_mm_log,prec_tot_mam_mm,prec_tot_mam_mm_log,strat_buoy_freq_s2,strat_surfminbot,strat_thermod_log,strat_thermod_m,temp_bot,temp_mean,temp_surf
NLA06608-0916,1,0.54812140851,220,683.796211855,285.081374956,236.7148369,473.75833041,203.268326902,175.700105226,142.248684672,29.3170817257,83.9445808488,8,5.46806014114,237.0,2.77258872224,16.0,0.396277116331,11.5854911472,-0.869696557971,10.22293121,2.32463335481,451.6765881,19.35291006,2.96284279887,6.80611481665,50.8518642,1.724411557,0.54488586591,4.62216062682,8.7,2.16332302566,13233.4465874,9168.6023586,2752.92600061,17324.3692262,9.75986941509,1179.14609036,816.954340184,245.295275816,1543.6615175,7.34191248214,12387.9335225,9.11483357479,38.7913328,-105.1064368,1.42152134705,1.96210605812,2.81759031868,895.181612091,6.79702661623,377.501259446,5.93357390496,292.975566751,5.68008921561,0.00132675494312,2.6,2.01490302054,7.5,11.3,12.8444444444,13.9
NLA06608-0918,1,0.867100487683,226,897.69942979,180.108503918,294.82672191,622.697911966,142.858185995,213.856709193,219.091192518,52.7253968905,53.2842433441,8,5.49716822529,244.0,1.38629436112,4.0,4.3403935222,16.7911087651,2.22640868637,282.8829075,5.64503305761,534.6428622,206.9638898,5.33254433264,6.97474703186,73.00360545,78.99499421,4.36938448603,4.9837029154,22.5,3.11351530921,185791.365861,128875.982031,45343.9654244,330369.327961,12.7079664833,70913.7612586,49190.0179503,17307.1074844,126096.988101,11.7448066367,33873.1032769,10.1207319648,45.6353649,-70.3547825,2.01197162956,2.1773751151,2.21495913699,1596.2655528,7.37542215064,393.428455815,5.97489923637,469.234408041,6.15110244751,0.00479761916012,10.8,1.86332243702,6.4451147261,10.1,14.5151515152,20.9
NLA06608-0926,1,0.385262400791,218,533.208726415,113.211084906,114.186320755,312.172169811,72.9245283019,46.1403301887,63.9257075472,0.0,0.0,8,5.52942908751,252.0,1.38629436112,4.0,6.59204652272,20.1627058212,6.17100543478,70.86484892,4.26077452668,498.4475389,65.32129486,4.17931809124,6.90464653275,1.72270913,8.164931208,2.09984830116,1.31227758995,22.0,3.09104245336,34829.8844401,20391.4903513,4175.70999182,51540.3863896,10.8501209811,4353.61257068,2548.86429156,521.949004546,6442.36630959,8.77065119099,5172.36415817,8.24144054696,46.278362,-91.0361196,-5.05417786474,-5.77680759845,-4.4315646835,789.028853455,6.67080288983,157.790432802,5.06126777794,196.58921792,5.28111636348,0.00819326172956,17.6,1.9549191849,7.06334817544,6.7,13.9166666667,24.3
NLA06608-0927,1,1.00063188031,227,139.453531599,11.1198039878,25.373436972,109.328320379,5.11980398783,10.3504562352,60.3494423792,0.0,10.3504562352,8,6.21060007702,498.0,2.8903717579,18.0,13.0377451529,27.6035617994,13.4805253623,452.9226694,6.11572140318,-123.5770093,61.70184029,4.12231375688,-5.51002806958,-67.69553781,23.42482364,3.15379629939,-4.90822199578,3.0,1.09861228867,8604.5395346,6745.7585632,3723.67165527,9065.69297995,9.11225256593,3266.67438368,2560.99662374,1413.67504451,3441.74919632,8.14373510843,5.82935685988,1.45326207865,40.1926207,-109.6839624,-1.4857574195,-2.28837402571,-1.07653377374,146.927432591,4.98993880905,12.2697538101,2.50713719414,27.2694021102,3.3057652718,0.000985920302366,0.3,0.916290731874,2.5,24.2,24.45,24.5
NLA06608-0933,1,2.09924416898,212,294.485432156,35.0949988383,22.8797688197,165.366629879,35.0949988383,0.0,38.6516670539,0.0,0.0,7,6.65286302935,775.0,4.91265488574,136.0,10.032617299,22.3422710386,9.43189311594,716.7882587,6.57478048136,394.1613921,298.4054769,5.69845322238,6.66990923973,60.22844807,42.37310218,3.74651377838,4.79136089207,7.3,1.98787434815,87876.0658226,49346.3080524,11533.8691402,143266.583942,11.8724623971,12478.2613073,7007.09710503,1637.7910375,20343.6266097,9.9205229531,5541.48914755,8.31037394282,43.9276275,-118.1504274,-2.59522513251,-3.56431032358,-2.20134199799,480.107085936,6.17400917472,46.2858342113,3.83483595772,78.4491044337,4.36245006335,0.00759826221459,5.0,-0.69314718056,0.5,22.5,24.15,27.5
NLA06608-0934,1,-2.65926003693,240,1004.35459025,22.3791130996,86.5455060316,593.589907685,0.0,25.3260463272,240.900096279,0.0,0.0,8,1.60943791243,5.0,0.0,1.0,4.81060591521,12.8834508165,3.87791303794,2443.702689,7.80126966355,963.0722721,472.8362297,6.15874909112,7.56327590799,139.8605212,71.30735438,4.26699946909,5.63380560972,45.0,3.80666248977,474895.237736,280670.813938,113906.293259,848671.875337,13.6514279069,71617.8686901,42327.3259037,17177.9485355,127986.271706,11.7596782849,25012.9029778,9.81750248982,43.7361272,-122.0382458,-1.44253402741,-1.91379269879,-1.10413484082,1794.85374011,7.49267881577,86.3921816358,4.45889718139,347.269034967,5.85009979645,0.00252390912783,10.2,2.53565379007,12.6246820422,6.6,12.1303030303,16.8
NLA06608-0935,1,2.92959247105,218,686.688995215,261.411483254,154.910685805,461.891547049,174.272727273,106.119617225,99.8437001595,99.8437001595,0.0,8,7.08840877868,1198.0,3.58351893846,36.0,8.09486958208,23.2628552777,8.23619112319,70.12985133,4.25034854263,3917.383217,2937.999054,7.98548403475,8.96632636004,352.5623017,528.8421344,6.27068996464,6.55837654086,8.6,2.15176220326,2017491.61833,1357036.92828,293340.696616,2685594.15053,14.8034125466,363150.073898,244267.711603,52801.5554987,483409.053779,13.0886184765,4561.81987281,8.11583231781,44.6510154,-93.4604842,-2.37637739182,-3.26097068787,-1.62387647629,914.089521872,6.81792851181,326.628687691,5.78882401407,225.770091556,5.41951718748,0.00869030832391,13.4,1.6624401333,5.27215993432,11.3,20.5111111111,24.7
NLA06608-0938,1,2.4756977107,219,366.086458139,151.982092533,143.333455608,170.574003556,79.1985251305,70.7013461897,29.0509032824,0.0,29.0509032824,8,6.25190388317,519.0,3.52636052462,34.0,10.3513836549,21.8468264921,8.56331204363,1899.633474,7.54941623812,1757.807119,780.2931209,6.65966964512,8.16496961754,121.1235866,103.7497965,4.64198219766,5.48997562184,19.0,2.94443897917,285654.744941,133097.721579,22668.2199872,612110.162537,13.3246675494,37981.3955333,17697.0181571,3014.02530369,81387.754291,11.306980102,2536.91664733,7.52906010424,43.2310607,-86.2884379,0.192737979677,0.613286652731,2.01744905438,784.461821002,6.66499790432,217.525409562,5.38231566928,262.397102281,5.56985901387,0.00564348403779,14.8,1.89046957313,6.6224776886,10.7,17.5947368421,25.5
NLA06608-0940,1,3.11617842663,229,235.666666667,79.1709401709,100.495726496,154.277777778,58.8504273504,67.4615384615,38.7820512821,18.7820512821,0.0,8,6.76388490856,866.0,3.61091791264,37.0,11.5715465227,25.4336070893,11.8823596014,98.27494842,4.58776914645,4243.756654,3661.629778,8.20566362182,9.0463513537,955.5964353,505.0191385,6.22459632658,7.55548313945,2.1,0.741937344729,862924.08435,564908.105196,142005.513826,1129471.9546,13.9372607847,119016.176973,77913.2304231,19585.6781277,155778.980414,11.9561934894,1469.07982275,6.98274691285,41.9574059,-103.5255076,-1.96267259121,-2.0925526619,-1.14562129974,308.461538462,5.73159716284,97.3579881657,4.5783947846,115.704142012,4.75103643314,0.0,0.0,-1.38629436112,0.25,25.8,25.8,25.8
NLA06608-0942,1,0.867100487683,191,565.9686055,198.122657581,167.45704551,422.067412996,176.976636651,92.0627889997,89.4499878316,62.6203455828,0.0,7,5.72358510195,306.0,1.79175946923,6.0,6.04026684236,20.9987203139,6.02000452899,105.3593225,4.65737662708,555.4227143,114.1408354,4.73743308416,7.01287746217,55.75259674,20.09339389,3.00039109885,4.71415158688,23.0,3.13549421593,64600.1294419,48175.1271145,10209.8963376,81501.1019838,11.3083718204,11372.2301197,8480.76677746,1797.35383896,14347.4834304,9.5713298351,7774.98201947,8.64902182444,47.0714362,-94.6024727,-2.10957064362,-1.85221806759,-2.09873713152,714.039823681,6.57093873625,227.737042104,5.42819163926,199.823377413,5.29743386344,0.0152661211334,20.9,1.73016736916,5.64159805892,3.6,11.0818181818,24.5
NLA06608-0946,1,2.70537997255,226,745.633027523,155.273394495,272.812844036,444.768807339,0.0,258.289908256,62.5119266055,0.0,62.5119266055,8,6.31354804628,552.0,3.40119738166,30.0,9.95182962775,20.933063611,7.69308876812,44.05941564,3.78553907846,1868.288536,382.7529552,5.94738975547,8.22592532157,172.6222111,50.14663921,3.91495149741,5.84426102593,2.1,0.741937344729,285393.244779,170236.57539,23926.6246435,452085.647555,13.0216269266,37390.9904143,22303.6609135,3134.76302981,59230.3091379,10.9891886685,6995.37647474,8.5433601062,41.8399634,-72.196127,-0.363219615036,0.0493146425601,0.870623524907,1181.14214773,7.07423717113,230.975791434,5.44231290604,386.421477343,5.95692868398,0.00240248858063,0.8,0.559615787935,1.75,23.5,24.0,24.3
NLA06608-0950,1,0.542324290825,214,222.432502556,78.7840894028,74.5407992122,166.285158617,55.3543447564,67.6325578769,84.9850269434,44.7919242204,40.193102723,8,5.45532111536,234.0,2.99573227355,20.0,9.52373710562,25.5484797464,8.9452744739,7764.918669,8.95737126148,512.3315397,395.2907259,5.97962150911,6.93212008695,41.31912035,41.65265921,3.72936521315,4.41461893634,18.9,2.93916192207,87925.5053991,65730.9810561,33593.7929911,138868.556343,11.8412831269,9264.90522619,6926.21904355,3539.85236523,14632.8873241,9.59102683094,5033.49265683,8.21422478731,43.1677407,-108.1947009,-2.41472143097,-2.87738079032,-2.53524586145,351.307397934,5.86166161779,101.01613481,4.61528025468,96.0175130877,4.56453060283,0.00392440175762,8.66666666,2.53555012866,12.6233734177,15.55555556,20.5176767677,24.22222222
NLA06608-0958,1,2.14710019015,227,500.018050211,113.723840938,129.482866044,337.130841121,97.7228330584,43.9501557632,87.2625984973,0.0,0.0,8,6.2363695902,511.0,2.8903717579,18.0,5.27143946495,20.6288962552,5.40036724165,145.7551696,4.98192829356,397.6081344,32.32153363,3.47573368395,6.67861569524,10.06278772,5.936934728,1.78119296112,3.00445122219,6.0,1.79175946923,16161.3502255,10896.585819,2820.46101197,23304.7007309,10.0564103673,2968.57452692,2001.52379853,518.072351474,4280.69065902,8.36186964449,1056.93623465,6.65348505732,47.5916096,-93.3916489,-3.47631226193,-3.75394152755,-3.0687088443,721.027071231,6.58067668336,183.972139191,5.2147843287,199.120636174,5.29391085298,0.00516087543541,3.4,1.53227704984,4.6287046227,19.2,21.7571428571,22.6
NLA06608-0961,1,1.29198368165,206,537.528406036,23.944011992,66.3036915524,333.616082331,13.8935753854,33.2479562945,63.5866624938,0.0,0.0,7,5.24174701506,189.0,2.3978952728,11.0,9.61527255012,20.1420128864,9.04879076087,91.93214973,4.52105080203,465.0333782,318.9024554,5.76488527358,6.83525752068,48.82803807,56.02798124,4.02585123094,4.58155672053,5.9,1.77495235091,171419.128532,106390.987816,20277.9428,326534.088617,12.6962896284,30116.6314494,18691.8356022,3562.63233332,57368.7830917,10.9572555858,12893.8866978,9.15486397863,47.4893946,-116.6865573,-1.54208747741,-2.37842951726,-0.024949369976,1023.93093276,6.93140435485,81.9248345464,4.40580217501,194.156383965,5.26866393725,0.00757845315329,5.8,1.70474809224,5.5,19.6,23.9285714286,25.4
NLA06608-0962,1,0.336472236621,198,410.148314893,49.886531858,96.8723642376,202.912781381,49.886531858,25.5294925601,0.0,0.0,0.0,7,5.24702407216,190.0,1.79175946923,6.0,6.23382391998,19.2626288284,5.52257246377,69.82459934,4.24598637376,1671.940393,387.1208994,5.95873704579,8.11488741288,307.1374944,144.475071,4.97310697364,6.42044534254,33.0,3.49650756147,158776.984549,78551.778428,0.0,238072.494954,12.3803305069,59256.2069147,29315.8384968,0.0,88849.609166,11.3947004348,12995.8003357,9.16273693315,41.5181689,-111.7317,-2.18866051054,-2.85449734608,-1.60690532036,614.982284148,6.42159346113,68.6287999722,4.2287122713,155.732492365,5.04813974278,0.00324764827867,15.8,2.26416844714,9.62311914083,6.4,14.3961538462,22.2
NLA06608-0967,1,2.74084002393,211,665.550787545,196.356612674,296.221383115,518.730140805,174.150251144,210.034666102,314.680982461,126.308524779,126.514309913,7,7.59990195921,1998.0,6.92362862814,1016.0,9.74463556382,25.027447669,10.037504529,30.32187653,3.41186944969,1592.758347,2480.862394,7.81636151823,8.06636988071,241.008713,508.1747862,6.23082545572,6.17798457092,1.4,0.336472236621,1651139.92012,1286898.09896,780680.215494,1846530.22171,14.4288188802,338216.129166,263605.578399,159912.940983,378239.479505,12.8432828177,3724.67456181,7.91309016104,43.8008911,-99.2377129,0.309903064128,1.08962813642,-0.365454923082,744.309811854,6.61245736194,230.95946791,5.44224223153,311.367328819,5.74097333681,0.00128192857381,0.1,0.0953101798043,1.1,25.4,25.475,25.5
NLA06608-0968,1,3.86283276124,213,832.910284464,359.687089715,233.433260394,657.15536105,313.148796499,182.877461707,271.330415755,206.140043764,65.1903719912,8,8.17554759602,3553.0,4.97673374242,145.0,9.4960351072,24.0200925965,10.574048913,63.88252304,4.15704581912,10484.24679,10952.77541,9.30134816523,9.95077628668,772.2409472,1475.316523,7.29662783762,7.34244420887,1.2,0.182321556794,9122679.28241,7197675.07906,2971821.10567,11109893.2935,16.223346557,1228806.30485,969512.162335,400298.245556,1496479.98166,14.2186262294,8056.66919326,8.68461089863,42.7317429,-94.9005843,-0.451268196106,-1.585932374,-1.0421090126,1014.34502924,6.9219983918,389.383040936,5.96456354021,310.85380117,5.73932270895,0.0,0.0,-1.38629436112,0.25,26.3,26.3,26.3
NLA06608-0971,1,3.3527071725,207,927.239759178,188.739109904,272.881477984,672.518356747,132.78042734,198.930940857,182.733679613,70.5444457561,112.189233857,7,6.66822824842,787.0,3.98898404656,54.0,12.1197914685,23.9380739541,12.2573394704,487.2829591,6.1888449792,5663.17497,5561.568584,8.62363546688,9.33488715104,164.4214336,883.9364737,6.78438519773,5.79558927673,8.5,2.1400661635,5156907.51448,3740256.96505,1016285.89177,6838180.36324,15.7380322254,819621.043002,594463.504761,161524.964383,1086836.73419,13.8987819563,12983.5263677,9.16179203038,40.1169315,-85.2840692,1.54286353152,1.79337643471,4.38176862788,1229.54167695,7.11439675856,287.290216407,5.66049291183,336.431086974,5.81839333457,0.00312340083306,2.0,2.01490302054,7.5,23.1,24.7111111111,25.1
NLA06608-0974,1,0.518793793415,197,510.188831741,97.283614989,109.113152094,390.004408523,88.8949301984,63.1601763409,90.2850844967,0.0,0.0,7,4.61512051684,101.0,1.38629436112,4.0,5.92006136291,18.749327198,5.12977355072,93.91444892,4.54238424999,419.1574115,11.97216227,2.48258414402,6.73139513664,21.58624547,1.531945926,0.426538774351,3.76573959719,16.0,2.77258872224,6108.06348194,4669.19606485,1080.90768216,10497.5891164,9.25890090182,781.581702276,597.465664759,138.311867373,1343.26101811,7.20285553215,810.148211794,6.38757260845,46.4756852,-88.1918862,-3.55714684021,-3.86336366774,-2.88912907736,876.833180147,6.7763167578,150.358455882,5.01302214917,209.631893382,5.34535310395,0.0112688073218,13.25,1.71984258318,5.58364943476,7.11,13.1213333333,20.36
NLA06608-0980,1,4.43081679884,193,881.103780864,95.1345164609,154.439814815,576.047067901,48.1274434156,54.090149177,219.313143004,48.1274434156,0.0,7,6.8276292345,923.0,5.17048399504,176.0,15.2045579382,26.3455500241,15.4113405797,27.94800931,3.33034597381,1233.645627,611.5464547,6.41599092068,7.81087633382,5.822395691,87.02593972,4.46620623192,2.46215329135,2.1,0.741937344729,538835.89341,352279.542115,134120.175073,764044.659162,13.5463815208,76678.8845205,50131.037407,19085.9323629,108727.15219,11.5965968321,12659.8276192,9.13654447943,37.3956474,-88.6847527,-0.247268985896,-1.37978171665,2.47204513677,1249.36487374,7.13039060016,173.626771801,5.15690800578,242.953252605,5.49286904872,0.00373505134173,2.2,-0.69314718056,0.5,27.3,28.3333333333,29.5
NLA06608-0986,1,1.65249740189,199,891.208695652,279.763043478,192.64673913,544.322101449,204.885507247,87.1123188406,71.7384057971,0.0,0.0,7,5.22574667371,186.0,1.94591014906,7.0,19.4616104497,27.9534395168,18.6988134058,82.0562952,4.40740553854,1859.327523,590.8182804,6.38150849195,8.22111740743,344.2069683,60.11892606,4.09632470145,6.53439241913,5.2,1.64865862559,526542.389043,321595.447962,42384.3615517,784771.403934,13.5731477492,53578.5096779,32724.0601698,4312.83591378,79854.69572,11.2879639587,14431.6572677,9.26753489394,31.3004608,-89.434728,-2.9211241774,-3.03252602568,-2.88898169286,1328.27881257,7.19163925722,428.814901048,6.06102535973,281.701688009,5.64084866709,0.000140460063907,0.11,-0.69314718056,0.5,28.05,28.0966666667,28.16
NLA06608-0987,1,3.64544989619,211,686.742331288,297.257668712,137.901840491,472.558282209,227.484662577,77.0,200.0,135.0,33.0,7,7.49554194388,1800.0,3.68887945411,40.0,10.5588010889,22.4431994806,10.3282110507,14.28954542,2.65952818038,7369.374957,4580.008237,8.42945607558,9.59823535766,879.9941657,730.366786,6.59354685453,7.47306278096,9.4,2.24070968928,3145285.534,2164320.82498,916001.6474,4730735.89547,15.3695913288,501573.789313,345140.873775,146073.3572,754403.091129,13.5336821078,977.055479496,6.57489883599,41.5778835,-85.6635443,0.161153376102,-1.27942287922,0.315939068794,1032.90990991,6.94013525323,368.162162162,5.90852349916,216.337837838,5.37684124987,0.0123795452024,19.8,1.13605105776,3.11444528508,7.0,14.92,26.8
NLA06608-0989,1,4.17745946893,212,716.703396226,229.108679245,173.774339623,513.198867925,185.176981132,84.1116981132,217.469811321,109.425283019,0.0,7,6.75227037614,856.0,4.02535169074,56.0,15.4933924131,25.8432311835,13.7846603261,34.29099043,3.53488264999,1628.24894,623.5302194,6.43539723131,8.08840772128,175.4559357,135.662413,4.91016954247,5.8605432341,3.0,1.09861228867,446886.225894,319995.002713,135598.999166,620488.663037,13.3382626128,97229.7121373,69621.7967716,29502.4793585,135000.656981,11.8130349239,17715.7028803,9.47256209364,37.1226973,-77.6360547,-0.186061099172,-0.890258729458,1.55912697315,995.122038567,6.90286538146,323.868319559,5.78033701207,255.872727273,5.54468016177,0.00807026378993,5.1,1.01160091168,2.75,22.6,25.5714285714,27.7
NLA06608-0990,1,3.01160562271,211,543.286652452,101.399061834,187.297569296,392.189339019,61.5590618337,123.17466951,59.3213646055,28.3957356077,0.0,7,6.86693328446,960.0,3.68887945411,40.0,6.91548602044,21.8730047342,7.12385416667,144.047068,4.97014010728,757.6856172,198.7115816,5.29185443472,7.32341616261,79.87744093,36.15356087,3.58777544638,5.07367983232,5.7,1.74046617484,107957.349971,77932.5638431,11787.8421834,134109.15398,11.8064093293,19641.7470593,14179.0411408,2144.67856616,24399.8030845,10.1023303409,1262.66105247,6.83133211932,46.2366797,-94.3398118,-2.92382816474,-3.24773264013,-2.2593194232,674.893495891,6.51455489456,146.32805199,4.98585103257,231.459154627,5.44440342006,0.0063636834321,4.4,0.944847949505,2.57242221078,22.8,25.0666666667,27.2
NLA06608-1003,1,1.34025042262,204,817.43107221,343.680525164,199.921225383,488.013129103,295.680525164,65.409190372,262.122538293,229.739606127,0.0,7,6.26149168432,524.0,2.48490664979,12.0,10.6041378469,22.4417819081,9.98845108696,81.73774892,4.40351593824,3679.279256,2658.102204,7.88536769,8.90361935666,240.6970148,355.0390923,5.87222790257,6.17669043826,8.2,2.10413415427,2172815.33466,1297188.77405,696748.496755,3014544.00844,14.9189591357,290219.985895,173263.738387,93063.7480669,402648.538813,12.9058193483,4489.40664688,8.09983122209,42.0811801,-86.2102903,0.170854017138,-0.930230975151,1.04971563816,1134.09635036,7.03359144572,417.64379562,6.03462890564,243.018978102,5.49313953948,0.00914189051902,9.42,1.87184566317,6.50028266692,15.4,22.5577777778,24.82
NLA06608-1005,1,3.13026316651,200,697.54154002,252.500506586,186.569908814,578.076494428,182.728470111,161.418946302,319.721377913,139.036474164,47.1894630193,7,6.05208916892,425.0,3.68887945411,40.0,14.5432440113,25.2227375241,12.9779664855,6.576122886,1.88344534462,1551.097449,391.2246293,5.96928189451,8.03986527546,206.0287103,84.34443893,4.43490887831,6.02116859956,1.5,0.405465108108,272895.430416,226157.76224,125082.877553,405846.614563,12.9137305706,58833.7498234,48757.5375812,26966.720234,87496.8047339,11.3793575544,17560.9497579,9.46378835217,37.957157,-77.8815881,-0.639559924603,-1.38079071045,1.06347608566,1037.37490988,6.94444867605,384.990627253,5.95321898919,255.277937996,5.54235290452,0.0131630707855,3.2,-0.287682072452,0.75,23.8,26.025,27.0
NLA06608-1007,1,2.22570404866,214,607.571873378,69.8866113129,102.038920602,343.391281785,0.0,50.3902439025,93.914115205,0.0,0.0,8,6.17170059741,479.0,3.40119738166,30.0,13.086466614,24.1844223067,12.6471603261,126.5766874,4.84084834899,5629.88921,4339.754736,8.37557311306,9.32899223088,471.3185445,854.7351979,6.75079171091,6.84868248667,7.0,1.94591014906,2636712.91495,1490233.94143,407564.226238,4865312.45644,15.3976414969,519313.06543,293508.615194,80271.6998453,958246.273874,13.7728600948,13321.824266,9.18751429163,38.934359,-83.7764875,-0.643272359549,-1.71004064187,1.89313336855,1121.10309278,7.02206838386,199.181701031,5.29421747864,237.423969072,5.469847442,0.00936865461617,13.1,1.7310752083,5.64672204801,15.5,23.6625,28.6
NLA06608-1008,1,-0.653926467407,193,176.046678636,20.7540394973,87.4748653501,119.068222621,6.75403949731,73.4964093357,60.5538599641,0.0,40.5538599641,7,4.45434729625,86.0,1.38629436112,4.0,8.15991296108,21.2196804588,7.60558423913,148.2739359,4.99906148117,958.4814534,1279.682621,7.15436737382,7.55849766538,210.6971252,262.877868,5.57168954409,6.04357448867,8.2,2.10413415427,225283.875135,152369.535201,77489.7222305,302573.846387,12.6200806469,46278.7755483,31300.4005092,15918.2696065,62156.0114559,11.0374028172,2496.7232058,7.51308983344,47.8800834,-112.3069538,-0.992708245728,-1.17168266194,0.0481279516401,236.444444444,5.46571327312,36.7053620785,3.60292285007,105.029297955,4.65423933938,0.00378248808746,3.4,1.87385157414,6.5133347415,18.2,20.6777777778,21.6
NLA06608-1010,1,3.12324559385,221,796.332346236,165.19485503,262.344866192,388.487317689,65.6083112349,216.270957355,117.74556229,0.0,117.74556229,8,6.80350525761,901.0,3.63758615973,38.0,10.5096027133,21.4347988242,8.31022415215,382.3324525,5.94629052462,2154.602343,413.5938794,6.02488452473,8.36850869231,193.4735526,57.21660417,4.04684413895,5.95829468333,15.2,2.72129542785,329358.184371,160675.976821,48698.8438897,562355.892372,13.2398901889,45563.4326424,22227.9250813,6737.00123032,77796.3507177,11.2618498031,24711.9370021,9.80539708531,41.4498596,-73.2891578,0.521016976595,1.13069377036,1.62111256232,1359.68136953,7.21500566417,328.338254978,5.79404434217,429.477875602,6.06257022811,0.00182091770853,5.8,1.13957343324,3.12543487418,22.0,24.7647058824,27.8
NLA06608-1015,1,4.19328451008,226,798.505794138,353.296523517,155.134423995,660.232038173,328.999454669,114.533060668,233.603953647,136.8200409,39.0740286299,8,7.44073370739,1704.0,4.34380542185,77.0,9.01187647809,23.6744491247,9.94153120751,362.6213352,5.89335913608,13061.30429,11399.31535,9.34130857556,10.1705564489,1422.768238,1535.700201,7.33674171302,7.9535070203,2.7,0.99325177301,9102419.35618,7526193.20731,2662925.13463,11222451.7772,16.2334269527,1226265.50856,1013918.47373,358745.63857,1511873.38194,14.2288600901,6643.83067129,8.49179938445,43.1396464,-94.6604902,0.0832143872318,-1.27661859656,0.170690833118,984.484719711,6.8921183771,389.430470163,5.96468533888,238.094213382,5.47266644989,0.000549537312986,0.1,0.223143551314,1.25,27.4,27.46,27.5
NLA06608-1018,1,2.02287119019,214,731.431235431,175.055944055,115.351981352,548.125874126,120.843822844,35.0186480186,274.244755245,27.8065268065,0.0,8,7.06817200039,1174.0,3.58351893846,36.0,4.82470405697,18.4747800965,4.1052173913,42.06096149,3.73912002998,289.2977112,0.657844234,-0.418787102125,6.36060646809,1.764006564,0.155624777,-1.8603074447,1.33282607472,1.1,0.0953101798043,481.167820796,360.5814458,180.410330943,619.204971499,6.42843635115,113.828822905,85.3019669288,42.6792788784,146.483970865,4.98691600858,2161.26262227,7.36880327724,47.6672568,-90.9897002,-4.41207408905,-5.14207983017,-4.08589601517,941.263812155,6.84722345327,223.122928177,5.40772286701,180.05801105,5.19327908258,0.0,-0.2,-1.38629436112,0.25,25.0,24.8666666667,24.8
NLA06608-1022,1,4.92899130506,191,528.25412844,227.64587156,210.013761468,435.632110092,197.522018349,175.716513762,138.985321101,65.9706422018,48.9055045872,7,8.51779301149,5003.0,6.31535800152,553.0,6.35430793825,21.5895672342,6.74883152174,14.08277712,2.64495256992,2762.269463,2928.562782,7.98226706358,8.61695510336,112.8328963,524.8474384,6.26310762684,5.4190747471,2.0,0.69314718056,1547025.37999,1275775.98426,407027.238621,1792745.19449,14.3992586312,277252.826136,228640.397067,72946.0897551,321289.927202,12.6800991945,6499.48462067,8.46983356361,47.1364529,-99.0594063,-0.564507067204,1.2117575407,-1.7116342783,612.158703072,6.41699156764,254.577929465,5.53960699527,240.275312856,5.48178540278,0.000219619595851,0.03,0.287667849858,1.33331437001,21.62,21.646,21.65
NLA06608-1024,1,1.89611948455,219,390.4,153.0,209.2,287.8,127.0,149.8,135.0,81.0,54.0,8,6.08449941308,439.0,2.94443897917,19.0,5.04984675103,20.8579096255,5.24255434783,4.715496925,1.5508543029,2367.265784,2901.536416,7.9729956743,8.46263811567,364.7566239,519.3109995,6.25250293202,6.59237940693,2.8,1.02961941718,1132759.81681,835062.180525,391707.41616,1349126.50809,14.11496791,202739.014205,149457.705656,70106.9849325,241463.878071,12.3944751677,10131.704941,8.9137802892,48.8960231,-99.7139221,-1.54551637173,0.155691221356,-2.26214909554,464.96969697,6.14197223566,179.515151515,5.19025961392,225.727272727,5.41932751271,0.00196035080897,1.04,-0.406404564635,0.666040656416,20.95,21.3383333333,21.99
NLA06608-1034,1,0.683096844706,228,514.989085948,151.986357435,159.402650555,314.56051452,132.605924771,65.5299161956,58.4609237965,28.7462482947,29.7146755019,8,6.33327962814,563.0,1.60943791243,5.0,9.43637300674,21.4330228501,8.16788949275,11.22238884,2.41791078652,5634.750751,1424.4668,7.26155284724,9.32985538163,776.3737995,145.9806793,4.98347427939,7.34778169991,9.0,2.19722457734,733584.855295,448081.009525,83275.6450454,1217310.44633,14.0121544309,75178.4565988,45919.7575906,8534.16536832,124751.103974,11.7340758631,2066.81440598,7.32411916657,42.7449612,-83.3105724,1.56455693553,1.70628955569,2.90136741259,854.572704907,6.75060158367,262.346626958,5.56966663302,244.549527386,5.4994178544,0.0110928612127,17.4,1.30246959146,3.67836952986,7.6,16.27,25.0
